experiment,PID,group,data,Label,Metric,statistic,bias,std.error,conf.low,conf.high
felt touch,asd03,ASD,,sadness,Precision,1,0,0,NA,NA
felt touch,asd03,ASD,,sadness,Specificity,1,0,0,NA,NA
felt touch,asd03,ASD,,sadness,F1,1,0,0,NA,NA
felt touch,asd03,ASD,,sadness,F1chance,0.2857142857142857,-0.004212123549209634,0.07032345434191073,0.15384615384615385,0.4210526315789474
felt touch,asd03,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd03,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd03,ASD,,gratitude,Specificity,0.8333333333333334,-0.0020000000000000018,0.04953234754636058,0.7333333333333333,0.9329099154865753
felt touch,asd03,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd03,ASD,,gratitude,F1chance,0.2857142857142857,-1.3446073623424315e-4,0.07259014440000643,0.12573283858092854,0.4210526315789474
felt touch,asd04,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd04,ASD,,attention,Precision,0.5,-0.0028036995662775732,0.11339641474478301,0.2727272727272727,0.7272727272727273
felt touch,asd04,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd04,ASD,,attention,F1,0.6666666666666666,-0.01029694804570147,0.10372304919050804,0.42857142857142855,0.8421052631578948
felt touch,asd04,ASD,,attention,F1chance,0.2857142857142857,-0.0038525617184396177,0.06857527764445323,0.15384615384615385,0.4210526315789474
felt touch,asd04,ASD,,love,Recall,1,0,0,NA,NA
felt touch,asd04,ASD,,love,Precision,0.7692307692307693,-3.6304421326871505e-4,0.11691593290686043,0.5333333333333333,1
felt touch,asd04,ASD,,love,Specificity,1,0,0,NA,NA
felt touch,asd04,ASD,,love,F1,0.8695652173913044,-0.005304612292059141,0.07711531535876394,0.6956521739130436,1
felt touch,asd04,ASD,,love,F1chance,0.2857142857142857,-0.0029033270744470707,0.07039442792631435,0.15384615384615385,0.4210526315789474
felt touch,asd04,ASD,,happiness,Recall,1,0,0,NA,NA
felt touch,asd04,ASD,,happiness,Precision,1,0,0,NA,NA
felt touch,asd04,ASD,,happiness,Specificity,1,0,0,NA,NA
felt touch,asd04,ASD,,happiness,F1,1,0,0,NA,NA
felt touch,asd04,ASD,,happiness,F1chance,0.2857142857142857,-0.0044026095980638225,0.06986689604079843,0.15384615384615385,0.4210526315789474
felt touch,asd04,ASD,,calming,Recall,0.2,0.0036372761268659015,0.1326964456021567,0,0.5
felt touch,asd04,ASD,,calming,Precision,0.5,-0.007985966810966805,0.29160505740637777,0,1
felt touch,asd04,ASD,,calming,Specificity,0.8571428571428571,-2.2457320641533496e-4,0.04525497117151789,0.7636363636363637,0.9322033898305084
felt touch,asd04,ASD,,calming,F1,0.28571428571428575,-0.011397036720552034,0.16095920667982877,0,0.5714285714285715
felt touch,asd04,ASD,,calming,F1chance,0.2857142857142857,-0.0013504849189104884,0.06814927578625077,0.15384615384615385,0.4210526315789474
felt touch,asd04,ASD,,sadness,Recall,0.5,0.0013186938319678099,0.16847445240050712,0.18181818181818182,0.8333333333333334
felt touch,asd04,ASD,,sadness,Precision,0.8333333333333334,-0.0035636391386392186,0.1765040763899316,0.42857142857142855,1
felt touch,asd04,ASD,,sadness,Specificity,0.9074074074074074,2.5050595030917666e-4,0.041591662321481704,0.8182643021779401,0.9811320754716981
felt touch,asd04,ASD,,sadness,F1,0.625,-0.016039152336809637,0.15663916196017955,0.2857142857142857,0.8695652173913044
felt touch,asd04,ASD,,sadness,F1chance,0.2857142857142857,-0.004189904599225025,0.07019687101336988,0.15384615384615385,0.4210526315789474
felt touch,asd04,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd04,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd04,ASD,,gratitude,Specificity,0.8113207547169812,-0.0017615711848433246,0.05450786045708893,0.7037037037037037,0.9074074074074074
felt touch,asd04,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd04,ASD,,gratitude,F1chance,0.2857142857142857,-3.9234363208495715e-4,0.07168586732754947,0.15384615384615385,0.4210526315789474
felt touch,asd05,ASD,,attention,Recall,0.9,4.476421969842326e-4,0.09856272127763088,0.6666666666666666,1
felt touch,asd05,ASD,,attention,Precision,1,0,0,NA,NA
felt touch,asd05,ASD,,attention,Specificity,0.9803921568627451,-6.456777437680028e-5,0.019968483853627445,0.9273882048672978,1
felt touch,asd05,ASD,,attention,F1,0.9473684210526316,-0.002756121947511514,0.058176513411334334,0.8,1
felt touch,asd05,ASD,,attention,F1chance,0.2857142857142857,-0.004465288625070951,0.07031711795579029,0.15384615384615385,0.4210526315789474
felt touch,asd05,ASD,,love,Recall,0.9,-0.005392686497369237,0.09790958763271936,0.6666666666666666,1
felt touch,asd05,ASD,,love,Precision,1,0,0,NA,NA
felt touch,asd05,ASD,,love,Specificity,0.9803921568627451,-9.520326166078119e-4,0.019380742121609514,0.9361702127659575,1
felt touch,asd05,ASD,,love,F1,0.9473684210526316,-0.005953865825248483,0.05743894840065164,0.8,1
felt touch,asd05,ASD,,love,F1chance,0.2857142857142857,-0.0012249653899344404,0.07175089303573229,0.15384615384615385,0.4210526315789474
felt touch,asd05,ASD,,happiness,Recall,0.1,0.0017281181194106765,0.10321703150220114,0,0.3565379745046313
felt touch,asd05,ASD,,happiness,Precision,1,-0.363,0.4811054587743341,0,1
felt touch,asd05,ASD,,happiness,Specificity,0.847457627118644,0.0013739211416217145,0.04877619027740311,0.75,0.9333333333333333
felt touch,asd05,ASD,,happiness,F1,0.18181818181818182,-0.011919118600697554,0.1589279563146139,0,0.5256472349788031
felt touch,asd05,ASD,,happiness,F1chance,0.2857142857142857,-0.005316667362781691,0.07246840192984122,0.12573283858092854,0.4210526315789474
felt touch,asd05,ASD,,calming,Recall,0.7,0.006343108997985181,0.15201735423624138,0.4,1
felt touch,asd05,ASD,,calming,Precision,0.7,0.004352501682184373,0.15412894920978226,0.3752442795269762,1
felt touch,asd05,ASD,,calming,Specificity,0.94,7.581643321394882e-4,0.034439670830085777,0.8666666666666667,1
felt touch,asd05,ASD,,calming,F1,0.7,-0.007590021963382321,0.1250847797549475,0.42857142857142855,0.9
felt touch,asd05,ASD,,calming,F1chance,0.2857142857142857,-9.35093574442436e-4,0.07300611673917269,0.15384615384615385,0.4210526315789474
felt touch,asd05,ASD,,sadness,Recall,0.2,-0.005023857948896648,0.12495374130355122,0,0.45454545454545453
felt touch,asd05,ASD,,sadness,Precision,1,-0.131,0.33756918246924283,0,1
felt touch,asd05,ASD,,sadness,Specificity,0.8620689655172413,-4.8761415285170084e-4,0.04442691604057916,0.7719298245614035,0.9464285714285714
felt touch,asd05,ASD,,sadness,F1,0.33333333333333337,-0.025098752410076308,0.17467942915090948,0,0.625
felt touch,asd05,ASD,,sadness,F1chance,0.2857142857142857,-0.0029549897056436736,0.06997636300728083,0.15384615384615385,0.4210526315789474
felt touch,asd05,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd05,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd05,ASD,,gratitude,Specificity,0.8333333333333334,1.666666666666483e-5,0.04819913081962498,0.7333333333333333,0.9166666666666666
felt touch,asd05,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd05,ASD,,gratitude,F1chance,0.2857142857142857,-0.0029315968974242823,0.07054387791567517,0.15384615384615385,0.4210526315789474
felt touch,asd06,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd06,ASD,,attention,Precision,0.9090909090909091,-0.0021856208677802913,0.0923338695123804,0.6876221397634881,1
felt touch,asd06,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd06,ASD,,attention,F1,0.9523809523809523,-0.003791547574067855,0.05369739848394573,0.8149003537737559,1
felt touch,asd06,ASD,,attention,F1chance,0.2857142857142857,-0.0017179389863296035,0.07105766462588803,0.15384615384615385,0.4210526315789474
felt touch,asd06,ASD,,love,Recall,1,0,0,NA,NA
felt touch,asd06,ASD,,love,Precision,0.8333333333333334,0.00649171616996691,0.10940140402469523,0.6,1
felt touch,asd06,ASD,,love,Specificity,1,0,0,NA,NA
felt touch,asd06,ASD,,love,F1,0.9090909090909091,-2.1050672524425273e-4,0.06872330394576194,0.7499999999999999,1
felt touch,asd06,ASD,,love,F1chance,0.2857142857142857,-6.154117495656419e-4,0.0676454768428663,0.15384615384615385,0.4210526315789474
felt touch,asd06,ASD,,happiness,Recall,0,0,0,NA,NA
felt touch,asd06,ASD,,happiness,Precision,0,0,0,NA,NA
felt touch,asd06,ASD,,happiness,Specificity,0.8113207547169812,-4.729308224676876e-4,0.05454337724802068,0.6964285714285714,0.9056603773584906
felt touch,asd06,ASD,,happiness,F1,0,0,0,NA,NA
felt touch,asd06,ASD,,happiness,F1chance,0.2857142857142857,-0.0026372550346555057,0.07138114443848717,0.15384615384615385,0.4210526315789474
felt touch,asd06,ASD,,calming,Recall,0.8,0.002481488282958799,0.13392972141599468,0.5,1
felt touch,asd06,ASD,,calming,Precision,0.6666666666666666,-0.009510897501453064,0.14133752535923286,0.36363636363636365,0.9166666666666666
felt touch,asd06,ASD,,calming,Specificity,0.9583333333333334,0.0016791700920397723,0.02723931969843776,0.9019607843137255,1
felt touch,asd06,ASD,,calming,F1,0.7272727272727272,-0.01481847642874179,0.11446636076636271,0.4615384615384615,0.9090909090909091
felt touch,asd06,ASD,,calming,F1chance,0.2857142857142857,-0.008777047217211675,0.06951890689679845,0.15384615384615385,0.4
felt touch,asd06,ASD,,sadness,Recall,0.4,-0.004256698783672519,0.1625199605530213,0.1,0.7272727272727273
felt touch,asd06,ASD,,sadness,Precision,1,-0.020000000000000018,0.14007005254378832,1,1
felt touch,asd06,ASD,,sadness,Specificity,0.8928571428571429,-9.907018714905291e-5,0.041071234790714214,0.8035714285714286,0.9649122807017544
felt touch,asd06,ASD,,sadness,F1,0.5714285714285715,-0.02428640931791226,0.1738317643968962,0.18181818181818182,0.8421052631578948
felt touch,asd06,ASD,,sadness,F1chance,0.2857142857142857,-0.003834507159739764,0.07055172294694555,0.15384615384615385,0.4210526315789474
felt touch,asd06,ASD,,gratitude,Recall,0.2,0.0024704540170871203,0.13700256693955676,0,0.5
felt touch,asd06,ASD,,gratitude,Precision,0.5,0.0018609307359307437,0.29217650643138393,0,1
felt touch,asd06,ASD,,gratitude,Specificity,0.8571428571428571,-0.001745261514074281,0.04712259822076229,0.7627353513751669,0.9454545454545454
felt touch,asd06,ASD,,gratitude,F1,0.28571428571428575,-0.011232277013454861,0.16500567634805835,0,0.6
felt touch,asd06,ASD,,gratitude,F1chance,0.2857142857142857,4.921096930904367e-4,0.06863487279988453,0.15384615384615385,0.4210526315789474
felt touch,asd07,ASD,,attention,Recall,0.8,-0.004864078731725785,0.13481162382999284,0.5,1
felt touch,asd07,ASD,,attention,Precision,0.4444444444444444,-0.002496772778284251,0.12334224581406002,0.20026742179795287,0.7
felt touch,asd07,ASD,,attention,Specificity,0.9523809523809523,-2.7680873481916723e-4,0.03304409873225128,0.875,1
felt touch,asd07,ASD,,attention,F1,0.5714285714285714,-0.012797236874810491,0.12030959997917777,0.30007698506304703,0.7777777777777777
felt touch,asd07,ASD,,attention,F1chance,0.2857142857142857,-0.005317110667040492,0.07018046833966311,0.15384615384615385,0.4210526315789474
felt touch,asd07,ASD,,love,Recall,0,0,0,NA,NA
felt touch,asd07,ASD,,love,Precision,0,0,0,NA,NA
felt touch,asd07,ASD,,love,Specificity,0.8148148148148148,0.0015001104894457606,0.052309788655044986,0.7116082556890262,0.9090909090909091
felt touch,asd07,ASD,,love,F1,0,0,0,NA,NA
felt touch,asd07,ASD,,love,F1chance,0.2857142857142857,-0.0047201628026460885,0.07005650068144176,0.15384615384615385,0.4210526315789474
felt touch,asd07,ASD,,happiness,Recall,0,0,0,NA,NA
felt touch,asd07,ASD,,happiness,Precision,0,0,0,NA,NA
felt touch,asd07,ASD,,happiness,Specificity,0.8113207547169812,0.0013375240030613078,0.052938049125034206,0.6981132075471698,0.9215287763595208
felt touch,asd07,ASD,,happiness,F1,0,0,0,NA,NA
felt touch,asd07,ASD,,happiness,F1chance,0.2857142857142857,-0.0049467309734398945,0.06992610464555034,0.125,0.4210526315789474
felt touch,asd07,ASD,,calming,Recall,0,0,0,NA,NA
felt touch,asd07,ASD,,calming,Precision,0,0,0,NA,NA
felt touch,asd07,ASD,,calming,Specificity,0.8275862068965517,-0.0018130540093975744,0.04917664416954064,0.7241379310344828,0.9166307837982973
felt touch,asd07,ASD,,calming,F1,0,0,0,NA,NA
felt touch,asd07,ASD,,calming,F1chance,0.2857142857142857,-3.090833240677049e-4,0.06921314688895376,0.15384615384615385,0.4210526315789474
felt touch,asd07,ASD,,sadness,Recall,0.2,0.004178197834157571,0.13219528768437694,0,0.5
felt touch,asd07,ASD,,sadness,Precision,0.16666666666666666,6.959665013424043e-4,0.11109009904780226,0,0.4166666666666667
felt touch,asd07,ASD,,sadness,Specificity,0.8333333333333334,8.004206402814074e-4,0.05387653337010984,0.7222522518567441,0.9347826086956522
felt touch,asd07,ASD,,sadness,F1,0.1818181818181818,-0.004593124462579923,0.10988161905982387,0,0.42094120582980055
felt touch,asd07,ASD,,sadness,F1chance,0.2857142857142857,-0.0034957103975686854,0.07055806569318866,0.15384615384615385,0.4210526315789474
felt touch,asd07,ASD,,gratitude,Recall,0.1,-9.017018327389936e-4,0.09771991884203007,0,0.3333333333333333
felt touch,asd07,ASD,,gratitude,Precision,0.06666666666666667,0.0013065604992963942,0.06800798274296752,0,0.23076923076923078
felt touch,asd07,ASD,,gratitude,Specificity,0.8,-0.0036737768651353697,0.0608823862532989,0.6666666666666666,0.9047619047619048
felt touch,asd07,ASD,,gratitude,F1,0.08,-0.0022780759028724062,0.07432347448922604,0,0.25
felt touch,asd07,ASD,,gratitude,F1chance,0.2857142857142857,0.0015479206789675848,0.07091947454730099,0.15384615384615385,0.4210526315789474
felt touch,asd08,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd08,ASD,,attention,Precision,0.35714285714285715,-0.006007943472393085,0.09050155128824766,0.18190372077712297,0.5332804061024886
felt touch,asd08,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd08,ASD,,attention,F1,0.5263157894736842,-0.01325827394662693,0.10077495824035193,0.3078144474557958,0.6956070894928031
felt touch,asd08,ASD,,attention,F1chance,0.2857142857142857,-0.006234381906203235,0.07142259698234038,0.15384615384615385,0.4210526315789474
felt touch,asd08,ASD,,love,Recall,1,0,0,NA,NA
felt touch,asd08,ASD,,love,Precision,0.5555555555555556,0.005180568407154085,0.12131789109339591,0.3076923076923077,0.8
felt touch,asd08,ASD,,love,Specificity,1,0,0,NA,NA
felt touch,asd08,ASD,,love,F1,0.7142857142857143,-0.0036306602300538726,0.10236290391488197,0.47058823529411764,0.888888888888889
felt touch,asd08,ASD,,love,F1chance,0.2857142857142857,-0.0018420383527792406,0.07014998943662533,0.12573283858092854,0.4210526315789474
felt touch,asd08,ASD,,happiness,Recall,0.1,-0.0034329237583881622,0.09589024743719661,0,0.3076923076923077
felt touch,asd08,ASD,,happiness,Precision,1,-0.372,0.4835802413765991,0,1
felt touch,asd08,ASD,,happiness,Specificity,0.847457627118644,9.058196538047625e-5,0.0466542788663585,0.75,0.9322033898305084
felt touch,asd08,ASD,,happiness,F1,0.18181818181818182,-0.018864412067121056,0.15156644630555424,0,0.47058823529411764
felt touch,asd08,ASD,,happiness,F1chance,0.2857142857142857,-0.0036699594463664442,0.07057358211548101,0.15384615384615385,0.4210526315789474
felt touch,asd08,ASD,,calming,Recall,0,0,0,NA,NA
felt touch,asd08,ASD,,calming,Precision,0,0,0,NA,NA
felt touch,asd08,ASD,,calming,Specificity,0.8333333333333334,0.0014166666666666217,0.04935851143967399,0.7333333333333333,0.9166666666666666
felt touch,asd08,ASD,,calming,F1,0,0,0,NA,NA
felt touch,asd08,ASD,,calming,F1chance,0.2857142857142857,-0.005131668637693265,0.07214192759905248,0.15384615384615385,0.4210526315789474
felt touch,asd08,ASD,,sadness,Recall,1,0,0,NA,NA
felt touch,asd08,ASD,,sadness,Precision,0.7692307692307693,3.207090982632055e-4,0.12487435931497434,0.5,1
felt touch,asd08,ASD,,sadness,Specificity,1,0,0,NA,NA
felt touch,asd08,ASD,,sadness,F1,0.8695652173913044,-0.005746165966325378,0.08499400849677055,0.6666666666666666,1
felt touch,asd08,ASD,,sadness,F1chance,0.2857142857142857,-0.001378695052611012,0.07073449916798039,0.15384615384615385,0.4210526315789474
felt touch,asd08,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd08,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd08,ASD,,gratitude,Specificity,0.8333333333333334,-0.0024000000000000687,0.047800190287538166,0.7333333333333333,0.9166666666666666
felt touch,asd08,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd08,ASD,,gratitude,F1chance,0.2857142857142857,6.815026267519286e-4,0.06958773503358281,0.15384615384615385,0.4210526315789474
felt touch,asd09,ASD,,attention,Recall,1,0,0,NA,NA
felt touch,asd09,ASD,,attention,Precision,0.5882352941176471,-0.0018455215994302998,0.1252388183708492,0.3157894736842105,0.8125
felt touch,asd09,ASD,,attention,Specificity,1,0,0,NA,NA
felt touch,asd09,ASD,,attention,F1,0.7407407407407407,-0.00957375795999138,0.10349604390226441,0.4799999999999999,0.896551724137931
felt touch,asd09,ASD,,attention,F1chance,0.2857142857142857,-0.0029967999254473243,0.07286526876285686,0.15384615384615385,0.4210526315789474
felt touch,asd09,ASD,,love,Recall,0,0,0,NA,NA
felt touch,asd09,ASD,,love,Precision,0,0,0,NA,NA
felt touch,asd09,ASD,,love,Specificity,0.8333333333333334,-9.500000000000064e-4,0.04747474435266978,0.7333333333333333,0.9166666666666666
felt touch,asd09,ASD,,love,F1,0,0,0,NA,NA
felt touch,asd09,ASD,,love,F1chance,0.2857142857142857,-0.0014020063578438768,0.06897791623587485,0.15384615384615385,0.4210526315789474
felt touch,asd09,ASD,,happiness,Recall,0,0,0,NA,NA
felt touch,asd09,ASD,,happiness,Precision,0,0,0,NA,NA
felt touch,asd09,ASD,,happiness,Specificity,0.8333333333333334,3.333333333332966e-4,0.048637308828020635,0.7333333333333333,0.9166666666666666
felt touch,asd09,ASD,,happiness,F1,0,0,0,NA,NA
felt touch,asd09,ASD,,happiness,F1chance,0.2857142857142857,-0.0034572657712815813,0.07134089598289771,0.15384615384615385,0.4210526315789474
felt touch,asd09,ASD,,calming,Recall,1,0,0,NA,NA
felt touch,asd09,ASD,,calming,Precision,0.5,-8.441319521435564e-4,0.11486833523616534,0.27797940532385335,0.7331793632072394
felt touch,asd09,ASD,,calming,Specificity,1,0,0,NA,NA
felt touch,asd09,ASD,,calming,F1,0.6666666666666666,-0.008671068896920375,0.10411579494883527,0.4350280683169616,0.846050991616172
felt touch,asd09,ASD,,calming,F1chance,0.2857142857142857,-0.004226715880614851,0.06794513526869815,0.15384615384615385,0.4210526315789474
felt touch,asd09,ASD,,sadness,Recall,0,0,0,NA,NA
felt touch,asd09,ASD,,sadness,Precision,0,0,0,NA,NA
felt touch,asd09,ASD,,sadness,Specificity,0.8333333333333334,-3.00000000000078e-4,0.049560620900397534,0.7333333333333333,0.9166666666666666
felt touch,asd09,ASD,,sadness,F1,0,0,0,NA,NA
felt touch,asd09,ASD,,sadness,F1chance,0.2857142857142857,-0.002631085001312816,0.07252569067665969,0.15384615384615385,0.4210526315789474
felt touch,asd09,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd09,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd09,ASD,,gratitude,Specificity,0.8333333333333334,-6.666666666665932e-5,0.04694535214811507,0.7333333333333333,0.9166666666666666
felt touch,asd09,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd09,ASD,,gratitude,F1chance,0.2857142857142857,-0.002668790245430208,0.06892561567297681,0.15384615384615385,0.4210526315789474
felt touch,asd10,ASD,,attention,Recall,0.7,-0.004150088941845875,0.1537817021008973,0.375,1
felt touch,asd10,ASD,,attention,Precision,1,-0.0010000000000000009,0.03162277660168379,1,1
felt touch,asd10,ASD,,attention,Specificity,0.9433962264150944,-0.001199240811484259,0.031938616892812195,0.8703703703703703,1
felt touch,asd10,ASD,,attention,F1,0.8235294117647058,-0.013226642278992173,0.11574711867600779,0.5454545454545454,1
felt touch,asd10,ASD,,attention,F1chance,0.2857142857142857,-3.4738286904217874e-4,0.0702874329643721,0.15384615384615385,0.4210526315789474
felt touch,asd10,ASD,,love,Recall,0.8,0.003773567918149867,0.1346919246015204,0.5,1
felt touch,asd10,ASD,,love,Precision,0.8,-0.0010479705579937715,0.13884880345622125,0.5,1
felt touch,asd10,ASD,,love,Specificity,0.96,0.0010278890677111185,0.028483109044321532,0.8936170212765957,1
felt touch,asd10,ASD,,love,F1,0.8000000000000002,-0.008469148828527673,0.10915256629060843,0.5454545454545454,0.9654523497552862
felt touch,asd10,ASD,,love,F1chance,0.2857142857142857,-0.005793548127275228,0.0697848053867191,0.15384615384615385,0.4
felt touch,asd10,ASD,,happiness,Recall,0,0,0,NA,NA
felt touch,asd10,ASD,,happiness,Precision,0,0,0,NA,NA
felt touch,asd10,ASD,,happiness,Specificity,0.8333333333333334,4.999999999999449e-4,0.0491986162119475,0.7333333333333333,0.9329099154865753
felt touch,asd10,ASD,,happiness,F1,0,0,0,NA,NA
felt touch,asd10,ASD,,happiness,F1chance,0.2857142857142857,-0.0037719114033609724,0.07218626550342547,0.12573283858092854,0.4210526315789474
felt touch,asd10,ASD,,calming,Recall,0.8,-0.0055131200155194016,0.13785881070280834,0.5,1
felt touch,asd10,ASD,,calming,Precision,0.47058823529411764,-0.0021595696296793365,0.12903041530445822,0.21428571428571427,0.722020594676147
felt touch,asd10,ASD,,calming,Specificity,0.9534883720930233,-0.0012150730346114358,0.033070465016137335,0.8781225466631983,1
felt touch,asd10,ASD,,calming,F1,0.5925925925925927,-0.01298948733582006,0.12172954535494308,0.3001954236215809,0.7878787878787878
felt touch,asd10,ASD,,calming,F1chance,0.2857142857142857,-0.002327005969235185,0.07235991741182217,0.15384615384615385,0.4210526315789474
felt touch,asd10,ASD,,sadness,Recall,0.3,-0.005901420603819985,0.15050452758822186,0,0.625
felt touch,asd10,ASD,,sadness,Precision,0.6,-0.010403915528915508,0.24908236468462366,0,1
felt touch,asd10,ASD,,sadness,Specificity,0.8727272727272727,-4.3519284216342324e-4,0.044223624321896804,0.7818181818181819,0.9482528084656937
felt touch,asd10,ASD,,sadness,F1,0.4,-0.024622075688982226,0.1647748079406194,0,0.695567207121052
felt touch,asd10,ASD,,sadness,F1chance,0.2857142857142857,-0.0036633070710422877,0.06964711125387903,0.15384615384615385,0.4210526315789474
felt touch,asd10,ASD,,gratitude,Recall,0.7,0.004898998079999939,0.15797047883634055,0.375,1
felt touch,asd10,ASD,,gratitude,Precision,1,0,0,NA,NA
felt touch,asd10,ASD,,gratitude,Specificity,0.9433962264150944,1.2763919338565355e-4,0.03357375644302278,0.8679662101243734,1
felt touch,asd10,ASD,,gratitude,F1,0.8235294117647058,-0.0072805353320501975,0.11628224435854896,0.5454545454545454,1
felt touch,asd10,ASD,,gratitude,F1chance,0.2857142857142857,-0.0018719667811926688,0.07317459432093357,0.125,0.4210526315789474
felt touch,asd10a,ASD,,attention,Recall,0.7,-0.003980499269392368,0.14704686081140017,0.375,1
felt touch,asd10a,ASD,,attention,Precision,0.25925925925925924,-0.002337188855629835,0.08348366454720524,0.1,0.4230769230769231
felt touch,asd10a,ASD,,attention,Specificity,0.9090909090909091,-0.001676698340004612,0.0502882602413845,0.7931034482758621,1
felt touch,asd10a,ASD,,attention,F1,0.37837837837837834,-0.009556786300942866,0.09996972552835161,0.1540024927434186,0.5531542111947095
felt touch,asd10a,ASD,,attention,F1chance,0.2857142857142857,-0.0029589066546021336,0.07125641612927726,0.15384615384615385,0.4210526315789474
felt touch,asd10a,ASD,,love,Recall,0.1,-0.001245111347201136,0.09565854934834865,0,0.3333333333333333
felt touch,asd10a,ASD,,love,Precision,1,-0.347,0.4762539425745658,0,1
felt touch,asd10a,ASD,,love,Specificity,0.847457627118644,-4.1337231495353066e-5,0.0458362607229116,0.75,0.9322033898305084
felt touch,asd10a,ASD,,love,F1,0.18181818181818182,-0.015037378514905775,0.150060625200732,0,0.5
felt touch,asd10a,ASD,,love,F1chance,0.2857142857142857,-0.0029138824893550352,0.06937817335216995,0.15384615384615385,0.4210526315789474
felt touch,asd10a,ASD,,happiness,Recall,0,0,0,NA,NA
felt touch,asd10a,ASD,,happiness,Precision,0,0,0,NA,NA
felt touch,asd10a,ASD,,happiness,Specificity,0.8275862068965517,-0.0016931349269746487,0.04957862397273263,0.7273118722200393,0.9166666666666666
felt touch,asd10a,ASD,,happiness,F1,0,0,0,NA,NA
felt touch,asd10a,ASD,,happiness,F1chance,0.2857142857142857,-4.7417297892538013e-4,0.07046769186868516,0.15384615384615385,0.4210526315789474
felt touch,asd10a,ASD,,calming,Recall,0.8,-0.004949087659846252,0.13506296854009303,0.5,1
felt touch,asd10a,ASD,,calming,Precision,0.6666666666666666,-0.005165470000042194,0.14341938798118056,0.36363636363636365,0.9230769230769231
felt touch,asd10a,ASD,,calming,Specificity,0.9583333333333334,-8.937678648368585e-4,0.030148563823853357,0.8913043478260869,1
felt touch,asd10a,ASD,,calming,F1,0.7272727272727272,-0.016380380841249598,0.1144317600373604,0.4444444444444444,0.9
felt touch,asd10a,ASD,,calming,F1chance,0.2857142857142857,-0.005395305133476469,0.07390549559127493,0.15384615384615385,0.4210526315789474
felt touch,asd10a,ASD,,sadness,Recall,0.2,-0.0018124640538340342,0.13246757932255515,0,0.5
felt touch,asd10a,ASD,,sadness,Precision,1,-0.131,0.33756918246924283,0,1
felt touch,asd10a,ASD,,sadness,Specificity,0.8620689655172413,-4.407596349905729e-4,0.04663902574306528,0.767960609624208,0.9482758620689655
felt touch,asd10a,ASD,,sadness,F1,0.33333333333333337,-0.022299445208251945,0.18103983147760871,0,0.6666666666666666
felt touch,asd10a,ASD,,sadness,F1chance,0.2857142857142857,-0.003026314055584123,0.07241893088741014,0.15384615384615385,0.4210526315789474
felt touch,asd10a,ASD,,gratitude,Recall,0,0,0,NA,NA
felt touch,asd10a,ASD,,gratitude,Precision,0,0,0,NA,NA
felt touch,asd10a,ASD,,gratitude,Specificity,0.8333333333333334,9.999999999998899e-5,0.04867263802547613,0.7333333333333333,0.9166666666666666
felt touch,asd10a,ASD,,gratitude,F1,0,0,0,NA,NA
felt touch,asd10a,ASD,,gratitude,F1chance,0.2857142857142857,-0.003102937697415653,0.07105626337974429,0.15384615384615385,0.4210526315789474
felt touch,asd11,ASD,,attention,Recall,0.7,-0.008118376506534353,0.15410526161204505,0.375,1
felt touch,asd11,ASD,,attention,Precision,0.3888888888888889,-0.0014851132371198617,0.11616441663767235,0.16666666666666666,0.6190476190476191
felt touch,asd11,ASD,,attention,Specificity,0.9285714285714286,-0.002473797317188109,0.04019482556757036,0.8444878719159069,1
felt touch,asd11,ASD,,attention,F1,0.5,-0.01225480906198062,0.11866395588551122,0.24,0.699889543170411
felt touch,asd11,ASD,,attention,F1chance,0.2857142857142857,-8.576458718314028e-4,0.07060300012539639,0.15384615384615385,0.4210526315789474
felt touch,asd11,ASD,,love,Recall,0.4,0.0017227087101527871,0.164142994452731,0.08333333333333333,0.75
felt touch,asd11,ASD,,love,Precision,0.6666666666666666,-0.0030745643245643217,0.22351949378195138,0.004234178467587092,1
felt touch,asd11,ASD,,love,Specificity,0.8888888888888888,9.692285844725701e-4,0.042682740382291785,0.8,0.9636192558445754
felt touch,asd11,ASD,,love,F1,0.5,-0.01543936987803285,0.16719081375859676,0.0029888318594732417,0.7777777777777778
