experiment,PID,group,Experimenter,task,trial,cued,response
felt touch,sub28,Control,3,forced choice,19,love,love
felt touch,sub28,Control,3,forced choice,20,attention,attention
felt touch,sub28,Control,3,forced choice,21,calming,calming
felt touch,sub28,Control,3,forced choice,22,sadness,sadness
felt touch,sub28,Control,3,forced choice,23,happiness,love
felt touch,sub28,Control,3,forced choice,24,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,25,calming,calming
felt touch,sub28,Control,3,forced choice,26,sadness,sadness
felt touch,sub28,Control,3,forced choice,27,attention,attention
felt touch,sub28,Control,3,forced choice,28,happiness,happiness
felt touch,sub28,Control,3,forced choice,29,love,love
felt touch,sub28,Control,3,forced choice,30,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,31,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,32,sadness,sadness
felt touch,sub28,Control,3,forced choice,33,love,love
felt touch,sub28,Control,3,forced choice,34,happiness,happiness
felt touch,sub28,Control,3,forced choice,35,calming,calming
felt touch,sub28,Control,3,forced choice,36,attention,attention
felt touch,sub28,Control,3,forced choice,37,sadness,sadness
felt touch,sub28,Control,3,forced choice,38,calming,calming
felt touch,sub28,Control,3,forced choice,39,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,40,happiness,happiness
felt touch,sub28,Control,3,forced choice,41,attention,attention
felt touch,sub28,Control,3,forced choice,42,love,love
felt touch,sub28,Control,3,forced choice,43,sadness,sadness
felt touch,sub28,Control,3,forced choice,44,happiness,happiness
felt touch,sub28,Control,3,forced choice,45,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,46,attention,attention
felt touch,sub28,Control,3,forced choice,47,calming,calming
felt touch,sub28,Control,3,forced choice,48,love,love
felt touch,sub28,Control,3,forced choice,49,love,love
felt touch,sub28,Control,3,forced choice,50,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,51,sadness,sadness
felt touch,sub28,Control,3,forced choice,52,attention,attention
felt touch,sub28,Control,3,forced choice,53,calming,calming
felt touch,sub28,Control,3,forced choice,54,happiness,happiness
felt touch,sub28,Control,3,forced choice,55,attention,attention
felt touch,sub28,Control,3,forced choice,56,love,love
felt touch,sub28,Control,3,forced choice,57,happiness,happiness
felt touch,sub28,Control,3,forced choice,58,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,59,sadness,sadness
felt touch,sub28,Control,3,forced choice,60,calming,calming
felt touch,sub29,Control,1,forced choice,1,sadness,sadness
felt touch,sub29,Control,1,forced choice,2,love,love
felt touch,sub29,Control,1,forced choice,3,calming,calming
felt touch,sub29,Control,1,forced choice,4,happiness,other
felt touch,sub29,Control,1,forced choice,5,gratitude,attention
felt touch,sub29,Control,1,forced choice,6,attention,attention
felt touch,sub29,Control,1,forced choice,7,calming,love
felt touch,sub29,Control,1,forced choice,8,gratitude,gratitude
felt touch,sub29,Control,1,forced choice,9,happiness,happiness
felt touch,sub29,Control,1,forced choice,10,sadness,sadness
felt touch,sub29,Control,1,forced choice,11,attention,attention
felt touch,sub29,Control,1,forced choice,12,love,love
felt touch,sub29,Control,1,forced choice,13,gratitude,gratitude
felt touch,sub29,Control,1,forced choice,14,happiness,attention
felt touch,sub29,Control,1,forced choice,15,attention,attention
felt touch,sub29,Control,1,forced choice,16,sadness,calming
felt touch,sub29,Control,1,forced choice,17,calming,love
felt touch,sub29,Control,1,forced choice,18,love,love
felt touch,sub29,Control,1,forced choice,19,sadness,gratitude
felt touch,sub29,Control,1,forced choice,20,attention,attention
felt touch,sub29,Control,1,forced choice,21,happiness,happiness
felt touch,sub29,Control,1,forced choice,22,calming,calming
felt touch,sub29,Control,1,forced choice,23,gratitude,other
felt touch,sub29,Control,1,forced choice,24,love,calming
felt touch,sub29,Control,1,forced choice,25,calming,gratitude
felt touch,sub29,Control,1,forced choice,26,love,love
felt touch,sub29,Control,1,forced choice,27,attention,attention
felt touch,sub29,Control,1,forced choice,28,sadness,gratitude
felt touch,sub29,Control,1,forced choice,29,gratitude,happiness
felt touch,sub29,Control,1,forced choice,30,happiness,happiness
felt touch,sub29,Control,1,forced choice,31,calming,calming
felt touch,sub29,Control,1,forced choice,32,gratitude,gratitude
felt touch,sub29,Control,1,forced choice,33,sadness,sadness
felt touch,sub29,Control,1,forced choice,34,happiness,happiness
felt touch,sub29,Control,1,forced choice,35,attention,attention
felt touch,sub29,Control,1,forced choice,36,love,love
felt touch,sub29,Control,1,forced choice,37,calming,calming
felt touch,sub29,Control,1,forced choice,38,gratitude,attention
felt touch,sub29,Control,1,forced choice,39,attention,attention
felt touch,sub29,Control,1,forced choice,40,love,calming
felt touch,sub29,Control,1,forced choice,41,happiness,attention
felt touch,sub29,Control,1,forced choice,42,sadness,gratitude
felt touch,sub29,Control,1,forced choice,43,gratitude,gratitude
felt touch,sub29,Control,1,forced choice,44,attention,attention
felt touch,sub29,Control,1,forced choice,45,sadness,sadness
felt touch,sub29,Control,1,forced choice,46,calming,calming
felt touch,sub29,Control,1,forced choice,47,love,love
felt touch,sub29,Control,1,forced choice,48,happiness,happiness
felt touch,sub29,Control,1,forced choice,49,attention,attention
felt touch,sub29,Control,1,forced choice,50,gratitude,gratitude
felt touch,sub29,Control,1,forced choice,51,sadness,calming
felt touch,sub29,Control,1,forced choice,52,calming,love
felt touch,sub29,Control,1,forced choice,53,love,sadness
felt touch,sub29,Control,1,forced choice,54,happiness,attention
felt touch,sub29,Control,1,forced choice,55,love,love
felt touch,sub29,Control,1,forced choice,56,attention,attention
felt touch,sub29,Control,1,forced choice,57,gratitude,attention
felt touch,sub29,Control,1,forced choice,58,happiness,happiness
felt touch,sub29,Control,1,forced choice,59,sadness,sadness
felt touch,sub29,Control,1,forced choice,60,calming,calming
felt touch,sub30,Control,1,forced choice,1,gratitude,attention
felt touch,sub30,Control,1,forced choice,2,attention,attention
felt touch,sub30,Control,1,forced choice,3,love,love
felt touch,sub30,Control,1,forced choice,4,happiness,happiness
felt touch,sub30,Control,1,forced choice,5,sadness,other
felt touch,sub30,Control,1,forced choice,6,calming,calming
felt touch,sub30,Control,1,forced choice,7,sadness,gratitude
felt touch,sub30,Control,1,forced choice,8,calming,calming
felt touch,sub30,Control,1,forced choice,9,love,love
felt touch,sub30,Control,1,forced choice,10,attention,attention
felt touch,sub30,Control,1,forced choice,11,gratitude,attention
felt touch,sub30,Control,1,forced choice,12,happiness,happiness
felt touch,sub30,Control,1,forced choice,13,gratitude,attention
felt touch,sub30,Control,1,forced choice,14,sadness,sadness
felt touch,sub30,Control,1,forced choice,15,attention,attention
felt touch,sub30,Control,1,forced choice,16,calming,calming
felt touch,sub30,Control,1,forced choice,17,love,love
felt touch,sub30,Control,1,forced choice,18,happiness,happiness
felt touch,sub30,Control,1,forced choice,19,attention,other
felt touch,sub30,Control,1,forced choice,20,gratitude,attention
felt touch,sub30,Control,1,forced choice,21,calming,calming
felt touch,sub30,Control,1,forced choice,22,love,love
felt touch,sub30,Control,1,forced choice,23,happiness,happiness
felt touch,sub30,Control,1,forced choice,24,sadness,gratitude
felt touch,sub30,Control,1,forced choice,25,gratitude,attention
felt touch,sub30,Control,1,forced choice,26,happiness,happiness
felt touch,sub30,Control,1,forced choice,27,calming,love
felt touch,sub30,Control,1,forced choice,28,love,love
felt touch,sub30,Control,1,forced choice,29,attention,attention
felt touch,sub30,Control,1,forced choice,30,sadness,sadness
felt touch,sub30,Control,1,forced choice,31,sadness,gratitude
felt touch,sub30,Control,1,forced choice,32,happiness,happiness
felt touch,sub30,Control,1,forced choice,33,gratitude,attention
felt touch,sub30,Control,1,forced choice,34,attention,attention
felt touch,sub30,Control,1,forced choice,35,calming,calming
felt touch,sub30,Control,1,forced choice,36,love,love
felt touch,sub30,Control,1,forced choice,37,attention,attention
felt touch,sub30,Control,1,forced choice,38,gratitude,attention
felt touch,sub30,Control,1,forced choice,39,love,love
felt touch,sub30,Control,1,forced choice,40,calming,calming
felt touch,sub30,Control,1,forced choice,41,sadness,gratitude
felt touch,sub30,Control,1,forced choice,42,happiness,happiness
felt touch,sub30,Control,1,forced choice,43,attention,attention
felt touch,sub30,Control,1,forced choice,44,sadness,happiness
felt touch,sub30,Control,1,forced choice,45,love,love
felt touch,sub30,Control,1,forced choice,46,calming,calming
felt touch,sub30,Control,1,forced choice,47,happiness,happiness
felt touch,sub30,Control,1,forced choice,48,gratitude,attention
felt touch,sub30,Control,1,forced choice,49,gratitude,attention
felt touch,sub30,Control,1,forced choice,50,love,calming
felt touch,sub30,Control,1,forced choice,51,happiness,happiness
felt touch,sub30,Control,1,forced choice,52,attention,attention
felt touch,sub30,Control,1,forced choice,53,calming,gratitude
felt touch,sub30,Control,1,forced choice,54,sadness,love
felt touch,sub30,Control,1,forced choice,55,sadness,calming
felt touch,sub30,Control,1,forced choice,56,gratitude,attention
felt touch,sub30,Control,1,forced choice,57,happiness,happiness
felt touch,sub30,Control,1,forced choice,58,love,calming
felt touch,sub30,Control,1,forced choice,59,calming,love
felt touch,sub30,Control,1,forced choice,60,attention,attention
felt touch,sub31,Control,1,forced choice,1,calming,calming
felt touch,sub31,Control,1,forced choice,2,attention,attention
felt touch,sub31,Control,1,forced choice,3,sadness,calming
felt touch,sub31,Control,1,forced choice,4,gratitude,attention
felt touch,sub31,Control,1,forced choice,5,love,love
felt touch,sub31,Control,1,forced choice,6,happiness,love
felt touch,sub31,Control,1,forced choice,7,attention,attention
felt touch,sub31,Control,1,forced choice,8,gratitude,attention
felt touch,sub31,Control,1,forced choice,9,sadness,calming
felt touch,sub31,Control,1,forced choice,10,calming,calming
felt touch,sub31,Control,1,forced choice,11,happiness,other
felt touch,sub31,Control,1,forced choice,12,love,love
felt touch,sub31,Control,1,forced choice,13,sadness,calming
felt touch,sub31,Control,1,forced choice,14,gratitude,attention
felt touch,sub31,Control,1,forced choice,15,calming,love
felt touch,sub31,Control,1,forced choice,16,love,love
felt touch,sub31,Control,1,forced choice,17,happiness,love
felt touch,sub31,Control,1,forced choice,18,attention,attention
felt touch,sub31,Control,1,forced choice,19,happiness,love
felt touch,sub31,Control,1,forced choice,20,sadness,attention
felt touch,sub31,Control,1,forced choice,21,calming,calming
felt touch,sub31,Control,1,forced choice,22,gratitude,attention
felt touch,sub31,Control,1,forced choice,23,attention,attention
felt touch,sub31,Control,1,forced choice,24,love,calming
felt touch,sub31,Control,1,forced choice,25,gratitude,attention
felt touch,sub31,Control,1,forced choice,26,love,love
felt touch,sub31,Control,1,forced choice,27,sadness,calming
felt touch,sub31,Control,1,forced choice,28,happiness,calming
felt touch,sub31,Control,1,forced choice,29,attention,attention
felt touch,sub31,Control,1,forced choice,30,calming,love
felt touch,sub31,Control,1,forced choice,31,love,love
felt touch,sub31,Control,1,forced choice,32,gratitude,attention
felt touch,sub31,Control,1,forced choice,33,calming,calming
felt touch,sub31,Control,1,forced choice,34,sadness,calming
felt touch,sub31,Control,1,forced choice,35,happiness,happiness
felt touch,sub31,Control,1,forced choice,36,attention,attention
felt touch,sub31,Control,1,forced choice,37,attention,attention
felt touch,sub31,Control,1,forced choice,38,calming,calming
felt touch,sub31,Control,1,forced choice,39,sadness,calming
felt touch,sub31,Control,1,forced choice,40,gratitude,attention
felt touch,sub31,Control,1,forced choice,41,happiness,love
felt touch,sub31,Control,1,forced choice,42,love,love
felt touch,sub31,Control,1,forced choice,43,gratitude,attention
felt touch,sub31,Control,1,forced choice,44,attention,attention
felt touch,sub31,Control,1,forced choice,45,sadness,calming
felt touch,sub31,Control,1,forced choice,46,calming,calming
felt touch,sub31,Control,1,forced choice,47,happiness,calming
felt touch,sub31,Control,1,forced choice,48,love,love
felt touch,sub31,Control,1,forced choice,49,love,love
felt touch,sub31,Control,1,forced choice,50,attention,attention
felt touch,sub31,Control,1,forced choice,51,gratitude,attention
felt touch,sub31,Control,1,forced choice,52,sadness,calming
felt touch,sub31,Control,1,forced choice,53,calming,calming
felt touch,sub31,Control,1,forced choice,54,happiness,calming
felt touch,sub31,Control,1,forced choice,55,happiness,calming
felt touch,sub31,Control,1,forced choice,56,gratitude,attention
felt touch,sub31,Control,1,forced choice,57,sadness,love
felt touch,sub31,Control,1,forced choice,58,calming,calming
felt touch,sub31,Control,1,forced choice,59,attention,attention
felt touch,sub31,Control,1,forced choice,60,love,love
felt touch,sub32,Control,1,forced choice,1,attention,attention
felt touch,sub32,Control,1,forced choice,2,calming,calming
felt touch,sub32,Control,1,forced choice,3,sadness,sadness
felt touch,sub32,Control,1,forced choice,4,happiness,happiness
felt touch,sub32,Control,1,forced choice,5,gratitude,gratitude
felt touch,sub32,Control,1,forced choice,6,love,love
felt touch,sub32,Control,1,forced choice,7,love,love
felt touch,sub32,Control,1,forced choice,8,attention,attention
felt touch,sub32,Control,1,forced choice,9,happiness,happiness
felt touch,sub32,Control,1,forced choice,10,gratitude,gratitude
felt touch,sub32,Control,1,forced choice,11,sadness,sadness
felt touch,sub32,Control,1,forced choice,12,calming,calming
felt touch,sub32,Control,1,forced choice,13,happiness,happiness
felt touch,sub32,Control,1,forced choice,14,calming,calming
felt touch,sub32,Control,1,forced choice,15,attention,attention
